language,folder,speaker,file,word,word_trs,word_start,word_end,phone,segment_type,phone_start,phone_end,phone_alignment,phone_quality,comment
Georgian,georgian,33476,33476_35,გვყავდა,ɡvqʼɑvdɑ,2.44,3.21,ɑ,vowel,3.15,3.21,NA,NA,NA
Georgian,georgian,33476,33476_36,გაგვაფრთხილა,ɡɑɡvɑpʰɾtʰxilɑ,3.92,4.6,ɑ,vowel,4.56,4.6,NA,NA,NA
Georgian,georgian,33476,33476_47,იზამსო,izɑmsɔ,7.21,7.7,ɔ,vowel,7.62,7.7,NA,NA,NA
Georgian,georgian,33476,33476_52,რასაც,ɾɑsɑts,5.5,5.96,ts,consonant,5.81,5.96,NA,NA,NA
Georgian,georgian,33476,33476_67,და,dɑ,2.62,2.73,d,consonant,2.62,2.67,NA,NA,NA
Georgian,georgian,33476,33476_67,ვქნათ,vkʰnɑtʰ,5.62,5.78,v,consonant,5.62,5.65,NA,NA,NA
Georgian,georgian,33476,33476_7,აბა,ɑbɑ,1.7,1.88,ɑ,vowel,1.7,1.77,NA,NA,NA
Georgian,georgian,33476,33476_71,მაგას,mɑɡɑs,2.37,2.68,m,consonant,2.37,2.44,NA,NA,NA
Georgian,georgian,33476,33476_75,დავწერთ,dɑvtsʼɛɾtʰ,0.11,0.79,ɾ,consonant,0.61,0.7,NA,NA,NA
Georgian,georgian,34564,34564_101,ურევ,uɾɛv,3.42,3.86,v,consonant,3.83,3.86,NA,NA,NA
Georgian,georgian,34564,34564_105,მეუბნები,mɛubnɛbi,1.85,2.32,i,vowel,2.27,2.32,NA,NA,NA
Georgian,georgian,34564,34564_111,პუდელი,pʼudɛli,4.34,4.77,u,vowel,4.42,4.48,NA,NA,NA
Georgian,georgian,34564,34564_111,პუდელი,pʼudɛli,4.34,4.77,d,consonant,4.48,4.56,NA,NA,NA
Georgian,georgian,34564,34564_127,არა,ɑɾɑ,0.28,0.85,ɾ,consonant,0.6,0.68,NA,NA,NA
Georgian,georgian,34564,34564_129,ძაან,dzɑliɑn,9.37,9.64,l,consonant,9.5,9.53,NA,NA,NA
Georgian,georgian,34564,34564_154,ძაღლს,dzɑɣls,5.05,5.27,ɑ,vowel,5.1,5.18,NA,NA,NA
Georgian,georgian,34564,34564_154,ძაღლს,dzɑɣls,5.05,5.27,s,consonant,5.24,5.27,NA,NA,NA
Georgian,georgian,34564,34564_154,ყველაფერი,qʼvɛlɑpʰɛɾi,5.27,5.97,v,consonant,5.41,5.45,NA,NA,NA
Georgian,georgian,34564,34564_37,იცი,itsi,2.15,2.35,i,vowel,2.3,2.35,NA,NA,NA
Georgian,georgian,34564,34564_38,მერე,mɛɾɛ,0,0.42,ɾ,consonant,0.25,0.31,NA,NA,NA
Georgian,georgian,34564,34564_40,გოგოებთან,ɡɔɡɔɛpʰtʰɑn,3.19,3.76,ɑ,vowel,3.63,3.7,NA,NA,NA
Georgian,georgian,34564,34564_40,რა,ɾɑ,5.21,5.3,ɑ,vowel,5.24,5.3,NA,NA,NA
Georgian,georgian,34564,34564_42,წუთას,tsʼutʰɑs,3.83,4.2,ɑ,vowel,4.04,4.17,NA,NA,NA
Georgian,georgian,34564,34564_58,ჰო,hɔ,2.11,2.26,h,consonant,2.11,2.21,NA,NA,NA
Georgian,georgian,34564,34564_69,ისეთი,isɛtʰi,1.1,1.4,tʰ,consonant,1.29,1.35,NA,NA,NA
Georgian,georgian,34564,34564_75,საახალწლო,sɑɑxɑltsʼlɔ,0.29,0.99,ɑ,vowel,0.6,0.68,NA,NA,NA
Georgian,georgian,34564,34564_75,დანამატი,dɑnɑmɑtʼi,3.17,4.04,d,consonant,3.17,3.26,NA,NA,NA
Georgian,georgian,34564,34564_83,დაურეკავს,dɑuɾɛkʼɑvs,2.84,3.41,ɑ,vowel,3.27,3.32,NA,NA,NA
Georgian,georgian,34564,34564_91,რამე,ɾɑmɛ,0.97,1.09,ɛ,vowel,1.06,1.09,NA,NA,NA
Georgian,georgian,35467,35467_119,შენთან,ʃɛntʰɑn,0.83,1.17,n,consonant,1.09,1.17,NA,NA,NA
Georgian,georgian,35467,35467_119,პონტში,pʼɔntʼʃi,4.77,5.23,ɔ,vowel,4.8,4.84,NA,NA,NA
Georgian,georgian,35467,35467_123,წამოვიღებო,tsʼɑmɔviɣɛbɔ,11.09,11.69,ɔ,vowel,11.33,11.42,NA,NA,NA
Georgian,georgian,35467,35467_125,პონტშიო,pʼɔntʼʃiɔ,0.14,0.62,i,vowel,0.44,0.5,NA,NA,NA
Georgian,georgian,35467,35467_138,ჯიგრულად,dʒiɡɾulɑd,0.66,1.17,ɡ,consonant,0.83,0.89,NA,NA,NA
Georgian,georgian,35467,35467_138,მთავრობა,mtʰɑvɾɔbɑ,7.17,7.6,ɾ,consonant,7.38,7.41,NA,NA,NA
Georgian,georgian,35467,35467_17,ისეთ,isɛtʰ,8.37,8.59,tʰ,consonant,8.51,8.59,NA,NA,NA
Georgian,georgian,35467,35467_20,შვრები,ʃvɾɛbi,1.07,1.42,i,vowel,1.31,1.42,NA,NA,NA
Georgian,georgian,35467,35467_30,ჰო,hɔ,1.45,2.11,h,consonant,1.45,2.05,NA,NA,NA
Georgian,georgian,35467,35467_30,იტალიაშიც,itʼɑliɑʃits,5.4,6.2,ɑ,vowel,5.86,5.97,NA,NA,NA
Georgian,georgian,35467,35467_30,თამაში,tʰɑmɑʃi,7.91,8.4,tʰ,consonant,7.91,7.96,NA,NA,NA
Georgian,georgian,35467,35467_30,დარწმუნებული,dɑɾtsʼmunɛbuli,9.23,10.03,l,consonant,9.92,10,NA,NA,NA
Georgian,georgian,35467,35467_33,თერთმეტზე,tʰɛɾtʰmɛtʼzɛ,1.52,2.11,z,consonant,1.97,2,NA,NA,NA
Georgian,georgian,35467,35467_34,გოლი,ɡɔli,1.66,1.93,ɡ,consonant,1.66,1.71,NA,NA,NA
Georgian,georgian,35467,35467_34,თამაშში,tʰɑmɑʃi,2.69,3.19,ɑ,vowel,2.95,3.02,NA,NA,NA
Georgian,georgian,35467,35467_52,ტიპები,tʼipʼɛbi,3.92,4.38,ɛ,vowel,4.12,4.21,NA,NA,NA
Georgian,georgian,35467,35467_52,სეირნობენ,sɛiɾnɔbɛn,7.86,8.4,ɛ,vowel,8.28,8.34,NA,NA,NA
Georgian,georgian,35467,35467_55,აუ,ɑu,2.29,2.42,ɑ,vowel,2.29,2.37,NA,NA,NA
Georgian,georgian,35467,35467_58,რაღაცები,ɾɑɣɑtsɛbi,5.54,6.09,ɑ,vowel,5.59,5.66,NA,NA,NA
Georgian,georgian,35467,35467_66,რაღაცა,ɾɑɣɑtsɑ,9.25,9.56,ɣ,consonant,9.36,9.44,NA,NA,NA
Georgian,georgian,37598,37598_10,იყო,iqʼɔ,5.06,5.25,ɔ,vowel,5.22,5.25,NA,NA,NA
Georgian,georgian,37598,37598_104,აუ,ɑu,0.14,0.37,u,vowel,0.19,0.37,NA,NA,NA
Georgian,georgian,37598,37598_106,ძაან,dzɑliɑn,2.29,2.64,dz,consonant,2.29,2.38,NA,NA,NA
Georgian,georgian,37598,37598_125,რუსთაველზე,ɾustʰɑvɛlzɛ,0.29,0.88,ɛ,vowel,0.85,0.88,NA,NA,NA
Georgian,georgian,37598,37598_152,სამეზობლო,sɑmɛzɔblɔ,0.89,1.49,b,consonant,1.3,1.36,NA,NA,NA
Georgian,georgian,37598,37598_160,დაგიწერა,dɑɡitsʼɛɾɑ,4.87,5.33,d,consonant,4.87,4.92,NA,NA,NA
Georgian,georgian,37598,37598_166,უნდა,undɑ,1,1.31,d,consonant,1.18,1.21,NA,NA,NA
Georgian,georgian,37598,37598_33,დაგინახეთ,dɑɡinɑxɛtʰ,0.95,1.65,ɛ,vowel,1.51,1.56,NA,NA,NA
Georgian,georgian,37598,37598_33,გადადიოდი,ɡɑdɑdiɔdi,4.24,4.8,ɡ,consonant,4.24,4.3,NA,NA,NA
Georgian,georgian,37598,37598_50,გათიშავს,ɡɑtʰiʃɑvs,4.86,5.46,i,vowel,5.12,5.2,NA,NA,NA
Georgian,georgian,37598,37598_54,კაია,kʼɑiɑ,2.39,2.51,ɑ,vowel,2.42,2.45,NA,NA,NA
Georgian,georgian,37598,37598_54,როგორ,ɾɔɡɔɾ,3.78,4.01,ɾ,consonant,3.98,4.01,NA,NA,NA
Georgian,georgian,37598,37598_58,თან,tʰɑn,4.39,4.64,tʰ,consonant,4.39,4.42,NA,NA,NA
Georgian,georgian,37598,37598_58,სიცილი,sitsili,7.32,7.79,i,vowel,7.37,7.48,NA,NA,NA
Georgian,georgian,37598,37598_58,რა,ɾɑ,7.79,7.96,ɑ,vowel,7.88,7.96,NA,NA,NA
Georgian,georgian,37598,37598_59,გაიმეორა,ɡɑimɛɔɾɑ,2.83,3.5,m,consonant,3.09,3.16,NA,NA,NA
Georgian,georgian,37598,37598_65,კაი,kʼɑi,1.11,1.28,ɑ,vowel,1.15,1.22,NA,NA,NA
Georgian,georgian,37598,37598_65,მაგ,mɑɡ,2.56,2.66,m,consonant,2.56,2.59,NA,NA,NA
Georgian,georgian,37598,37598_65,დვიჟენიას,dviʒɛniɑs,2.99,3.79,ɑ,vowel,3.36,3.4,NA,NA,NA
Georgian,georgian,37598,37598_8,ნანახი,nɑnɑxi,6.31,6.68,n,consonant,6.42,6.54,NA,NA,NA
Georgian,georgian,41100,41100_116,საფლავზეო,sɑpʰlɑvzɛɔ,1.89,2.7,ɛ,vowel,2.47,2.53,NA,NA,NA
Georgian,georgian,41100,41100_116,კარგად,kʼɑɾɡɑd,5.83,6.24,ɾ,consonant,5.98,6.04,NA,NA,NA
Georgian,georgian,41100,41100_117,ვერ,vɛɾ,4.27,4.48,ɛ,vowel,4.37,4.42,NA,NA,NA
Georgian,georgian,41100,41100_118,ლიანასგან,liɑnɑsɡɑn,3.64,4.31,i,vowel,3.72,3.81,NA,NA,NA
Georgian,georgian,41100,41100_121,რომ,ɾɔm,4.08,4.23,ɾ,consonant,4.08,4.12,NA,NA,NA
Georgian,georgian,41100,41100_16,გასვენებაში,ɡɑsvɛnɛbɑʃi,7.45,8.14,v,consonant,7.65,7.72,NA,NA,NA
Georgian,georgian,41100,41100_23,ამოდის,ɑmɔdis,2.8,3.41,d,consonant,3.11,3.22,NA,NA,NA
Georgian,georgian,41100,41100_25,ვფიქრობ,vpʰikʰɾɔb,1.44,1.96,i,vowel,1.57,1.69,NA,NA,NA
Georgian,georgian,41100,41100_29,მაინც,mɑints,6.11,6.37,ɑ,vowel,6.18,6.23,NA,NA,NA
Georgian,georgian,41100,41100_35,ეგ,ɛɡ,3.93,4.08,ɡ,consonant,3.99,4.08,NA,NA,NA
Georgian,georgian,41100,41100_37,მინდა,mindɑ,1.25,2.01,ɑ,vowel,1.93,2.01,NA,NA,NA
Georgian,georgian,41100,41100_37,დღეს,dɣɛs,3.26,3.49,d,consonant,3.26,3.32,NA,NA,NA
Georgian,georgian,41100,41100_38,გამოცვალესო,ɡɑmɔtsvɑlɛsɔ,4.02,4.86,ts,consonant,4.33,4.45,NA,NA,NA
Georgian,georgian,41100,41100_38,კაცო,kʼɑtsɔ,5.52,5.81,ts,consonant,5.64,5.74,NA,NA,NA
Georgian,georgian,41100,41100_39,სამი,sɑmi,8.32,8.54,i,vowel,8.49,8.54,NA,NA,NA
Georgian,georgian,41100,41100_50,ცვლიდნენო,tsvlidnɛnɔ,7.43,7.86,v,consonant,7.52,7.57,NA,NA,NA
Georgian,georgian,41100,41100_50,მეთქი,mɛtʰkʰi,8.5,8.79,ɛ,vowel,8.57,8.62,NA,NA,NA
Georgian,georgian,41100,41100_50,ანიავებდნენ,ɑniɑvɛbdnɛn,9.54,10.37,n,consonant,10.27,10.37,NA,NA,NA
Georgian,georgian,41100,41100_56,ისმის,ismis,1.2,1.59,i,vowel,1.48,1.53,NA,NA,NA
Georgian,georgian,41100,41100_78,მოიცადე,mɔitsɑdɛ,6.06,6.44,ɑ,vowel,6.35,6.38,NA,NA,NA
Georgian,georgian,42231,42231_16,ბაზარი,bɑzɑɾi,0,0.6,b,consonant,0,0.12,NA,NA,NA
Georgian,georgian,42231,42231_32,მიდი,midi,5.34,5.54,m,consonant,5.34,5.39,NA,NA,NA
Georgian,georgian,42231,42231_42,გული,ɡuli,6.33,6.58,i,vowel,6.55,6.58,NA,NA,NA
Georgian,georgian,42231,42231_48,მოვწევ,mɔvtsʼɛv,2.4,2.78,tsʼ,consonant,2.58,2.68,NA,NA,NA
Georgian,georgian,42231,42231_52,მარხვა,mɑɾxvɑ,0.49,0.87,ɑ,vowel,0.54,0.65,NA,NA,NA
Georgian,georgian,42231,42231_52,უნდა,undɑ,0.98,1.18,ɑ,vowel,1.12,1.18,NA,NA,NA
Georgian,georgian,42231,42231_52,დაწყებულიყო,dɑtsʼqʼɛbuliqʼɔ,1.18,1.82,ɑ,vowel,1.25,1.36,NA,NA,NA
Georgian,georgian,42231,42231_56,დღეში,dɣɛʃi,1.18,1.59,ʃ,consonant,1.47,1.56,NA,NA,NA
Georgian,georgian,42231,42231_62,დალიე,dɑliɛ,3.9,4.35,ɑ,vowel,3.95,4,NA,NA,NA
Georgian,georgian,42231,42231_64,შვიდში,ʃvidʃi,1.46,1.85,ʃ,consonant,1.74,1.79,NA,NA,NA
Georgian,georgian,42231,42231_64,იქნება,ikʰnɛbɑ,3.84,4.21,ɑ,vowel,4.13,4.21,NA,NA,NA
Georgian,georgian,42231,42231_68,მარხვაა,mɑɾxvɑɑ,4.62,5.06,x,consonant,4.84,4.93,NA,NA,NA
Georgian,georgian,42231,42231_68,ბიჭო,bitʃʼɔ,5.06,5.33,ɔ,vowel,5.29,5.33,NA,NA,NA
Georgian,georgian,42231,42231_68,თორემ,tʰɔɾɛm,7.62,7.9,m,consonant,7.87,7.9,NA,NA,NA
Georgian,georgian,42231,42231_70,პარასკევი,pʼɑɾɑskʼɛvi,4.82,5.37,ɑ,vowel,5.01,5.09,NA,NA,NA
Georgian,georgian,42231,42231_74,და,dɑ,3.39,3.55,d,consonant,3.39,3.44,NA,NA,NA
Georgian,georgian,42231,42231_80,ბიჭო,bitʃʼɔ,1.91,2.14,i,vowel,1.95,2.03,NA,NA,NA
Georgian,georgian,42231,42231_94,დამირეკავს,dɑmiɾɛkʼɑvs,1.15,1.89,v,consonant,1.76,1.79,NA,NA,NA
Georgian,georgian,42231,42231_94,ახლა,ɑxlɑ,2.09,2.28,l,consonant,2.19,2.23,NA,NA,NA
Georgian,georgian,42231,42231_94,უნდა,undɑ,3.32,3.56,u,vowel,3.32,3.36,NA,NA,NA
Georgian,georgian,43368,43368_26,მეგობარი,mɛɡɔbɑɾi,7.47,8.11,b,consonant,7.75,7.81,NA,NA,NA
Georgian,georgian,43368,43368_26,დაურეკა,dɑuɾɛkʼɑ,11.18,11.79,kʼ,consonant,11.66,11.75,NA,NA,NA
Georgian,georgian,43368,43368_27,იქ,ikʰ,3.95,4.02,i,vowel,3.95,3.99,NA,NA,NA
Georgian,georgian,43368,43368_29,არ,ɑɾ,4.2,4.37,ɑ,vowel,4.2,4.34,NA,NA,NA
Georgian,georgian,43368,43368_30,ვიღაცის,viɣɑtsis,6.85,7.35,ts,consonant,7.13,7.2,NA,NA,NA
Georgian,georgian,43368,43368_31,რაღაცაო,ɾɑɣɑtsɑɔ,8.67,9.28,ts,consonant,8.98,9.09,NA,NA,NA
Georgian,georgian,43368,43368_34,რაშია,ɾɑʃiɑ,3.73,4.18,ɑ,vowel,3.77,3.88,NA,NA,NA
Georgian,georgian,43368,43368_34,სახე,sɑxɛ,5.89,6.24,x,consonant,6.09,6.18,NA,NA,NA
Georgian,georgian,43368,43368_39,მეკითხებიან,mɛkʼitʰxɛbiɑn,5.31,5.99,i,vowel,5.53,5.59,NA,NA,NA
Georgian,georgian,43368,43368_40,მეთქი,mɛtʰkʰi,0.67,1.03,ɛ,vowel,0.72,0.81,NA,NA,NA
Georgian,georgian,43368,43368_40,რამე,ɾɑmɛ,5.41,5.7,ɑ,vowel,5.46,5.58,NA,NA,NA
Georgian,georgian,43368,43368_48,მელოდებიან,mɛlɔdɛbiɑn,7.07,7.89,ɛ,vowel,7.51,7.58,NA,NA,NA
Georgian,georgian,43368,43368_5,რა,ɾɑ,10.58,10.7,ɑ,vowel,10.63,10.7,NA,NA,NA
Georgian,georgian,43368,43368_53,ჩემოდანში,tʃɛmɔdɑnʃi,9.43,10.18,tʃ,consonant,9.43,9.55,NA,NA,NA
Georgian,georgian,43368,43368_55,და,dɑ,6.91,7.01,d,consonant,6.91,6.95,NA,NA,NA
Georgian,georgian,43368,43368_60,ეგეთი,ɛɡɛtʰi,10.72,11.12,ɛ,vowel,10.72,10.8,NA,NA,NA
Georgian,georgian,43368,43368_61,ევროები,ɛvɾɔɛbi,7.66,8.21,ɾ,consonant,7.84,7.93,NA,NA,NA
Georgian,georgian,43368,43368_65,ხოლმე,xɔlmɛ,4.09,4.28,l,consonant,4.19,4.22,NA,NA,NA
Georgian,georgian,43368,43368_73,კახეთში,kʼɑxɛtʰʃi,9.39,9.96,i,vowel,9.92,9.96,NA,NA,NA
Georgian,georgian,43368,43368_73,რომ,ɾɔm,10.4,10.49,m,consonant,10.46,10.49,NA,NA,NA
Georgian,georgian,45560,45560_113,ძვირფასი,dzviɾpʰɑsi,6.3,6.8,ɑ,vowel,6.49,6.74,NA,NA,NA
Georgian,georgian,45560,45560_125,კარგია,kʼɑɾɡiɑ,2.83,3.35,ɑ,vowel,2.9,3.03,NA,NA,NA
Georgian,georgian,45560,45560_138,იტალიურებია,itʼɑliuɾɛbiɑ,0,1.17,i,vowel,0,0.33,NA,NA,NA
Georgian,georgian,45560,45560_138,გააჩნია,ɡɑtʃniɑ,2.33,2.93,ɑ,vowel,2.4,2.55,NA,NA,NA
Georgian,georgian,45560,45560_14,საბუთებზე,sɑbutʰɛbzɛ,1.4,2.04,b,consonant,1.53,1.6,NA,NA,NA
Georgian,georgian,45560,45560_14,მოვიქცეთ,mɔvikʰtsɛtʰ,2.32,2.79,ɛ,vowel,2.69,2.76,NA,NA,NA
Georgian,georgian,45560,45560_140,აბა,ɑbɑ,2.82,3.13,ɑ,vowel,2.82,2.85,NA,NA,NA
Georgian,georgian,45560,45560_144,გავიაროთ,ɡɑviɑɾɔtʰ,1.78,2.57,ɑ,vowel,1.84,1.92,NA,NA,NA
Georgian,georgian,45560,45560_26,იყო,iqʼɔ,8.01,8.35,qʼ,consonant,8.14,8.23,NA,NA,NA
Georgian,georgian,45560,45560_27,რამენაირად,ɾɑmɛnɑiɾɑd,0,1.07,ɑ,vowel,0.57,0.76,NA,NA,NA
Georgian,georgian,45560,45560_31,არ-,ɑɾ,0.84,1,ɑ,vowel,0.84,0.97,NA,NA,NA
Georgian,georgian,45560,45560_7,ერთობიან,ɛɾtʰɔbiɑn,0,0.67,ɑ,vowel,0.52,0.62,NA,NA,NA
Georgian,georgian,45560,45560_7,არიან,ɑɾiɑn,1.34,1.95,n,consonant,1.92,1.95,NA,NA,NA
Georgian,georgian,45560,45560_72,დაგვავიწყდეს,dɑɡvɑvitsʼqʼdɛs,0.99,1.62,qʼ,consonant,1.41,1.51,NA,NA,NA
Georgian,georgian,45560,45560_72,მართლა,mɑɾtʰlɑ,1.62,2,tʰ,consonant,1.78,1.9,NA,NA,NA
Georgian,georgian,45560,45560_84,დაყარო,dɑqʼɑɾɔ,4.72,5.52,ɾ,consonant,5.14,5.2,NA,NA,NA
Georgian,georgian,45560,45560_86,ჩვენ,tʃvɛn,5.99,6.27,tʃ,consonant,5.99,6.09,NA,NA,NA
Georgian,georgian,45560,45560_87,ჭკვიანები,tʃʼkʼviɑnɛbi,3.12,3.92,kʼ,consonant,3.2,3.29,NA,NA,NA
Georgian,georgian,45560,45560_90,ჰო,hɔ,5.42,5.8,h,consonant,5.42,5.57,NA,NA,NA
Georgian,georgian,45560,45560_93,ცოტა,tsɔtʼɑ,3.57,3.87,ts,consonant,3.57,3.66,NA,NA,NA
Georgian,georgian,46268,46268_108,ვაბშე,vɑbʃɛ,2.59,2.84,b,consonant,2.66,2.71,NA,NA,NA
Georgian,georgian,46268,46268_126,იქნებოდა,ikʰnɛbɔdɑ,0.79,1.45,kʰ,consonant,0.83,0.87,NA,NA,NA
Georgian,georgian,46268,46268_151,უფრო,upʰɾɔ,4.07,4.29,pʰ,consonant,4.13,4.2,NA,NA,NA
Georgian,georgian,46268,46268_151,აი,ɑi,7.62,7.78,ɑ,vowel,7.62,7.66,NA,NA,NA
Georgian,georgian,46268,46268_154,სახელით,sɑxɛlitʰ,2.55,3.03,x,consonant,2.68,2.78,NA,NA,NA
Georgian,georgian,46268,46268_154,ისვრიან,isvɾiɑn,6.42,7.27,s,consonant,6.46,6.75,NA,NA,NA
Georgian,georgian,46268,46268_154,რაღაცეებს,ɾɑɣɑtsɛbs,7.27,8,ɑ,vowel,7.3,7.44,NA,NA,NA
Georgian,georgian,46268,46268_38,თამაში,tʰɑmɑʃi,3.77,4.34,ɑ,vowel,3.83,3.88,NA,NA,NA
Georgian,georgian,46268,46268_44,ზუსტად,zustʼɑd,3.65,4.05,s,consonant,3.84,3.88,NA,NA,NA
Georgian,georgian,46268,46268_44,ოღონდ,ɔɣɔnd,8.06,8.26,ɔ,vowel,8.06,8.09,NA,NA,NA
Georgian,georgian,46268,46268_48,არა,ɑɾɑ,0,0.47,ɑ,vowel,0.42,0.47,NA,NA,NA
Georgian,georgian,46268,46268_54,ოცდაათი,ɔtsdɑtʰi,6.41,6.89,ts,consonant,6.56,6.59,NA,NA,NA
Georgian,georgian,46268,46268_56,აი,ɑi,4.12,4.2,ɑ,vowel,4.12,4.15,NA,NA,NA
Georgian,georgian,46268,46268_59,შესული,ʃɛsuli,2.57,2.97,u,vowel,2.8,2.85,NA,NA,NA
Georgian,georgian,46268,46268_59,და,dɑ,4.88,4.94,ɑ,vowel,4.91,4.94,NA,NA,NA
Georgian,georgian,46268,46268_63,და,dɑ,5.99,6.14,d,consonant,5.99,6.06,NA,NA,NA
Georgian,georgian,46268,46268_63,იცოდა,itsɔdɑ,6.85,7.12,i,vowel,6.85,6.95,NA,NA,NA
Georgian,georgian,46268,46268_63,კამპ,kʼɑmpʼ,7.37,7.61,ɑ,vowel,7.43,7.51,NA,NA,NA
Georgian,georgian,46268,46268_64,აწერია,ɑtsʼɛɾiɑ,2.65,2.99,tsʼ,consonant,2.72,2.79,NA,NA,NA
Georgian,georgian,46268,46268_94,რონალდინიო,ɾɔnɑldiniɔ,0.79,1.67,n,consonant,0.98,1.07,NA,NA,NA
Georgian,georgian,46976,46976_104,ჩამოვიდა,tʃɑmɔvidɑ,1.09,1.83,ɑ,vowel,1.78,1.83,NA,NA,NA
Georgian,georgian,46976,46976_107,არაფერი,ɑɾɑpʰɛɾi,0.58,1.19,ɑ,vowel,0.58,0.76,NA,NA,NA
Georgian,georgian,46976,46976_107,დამეძინა,dɑmɛdzinɑ,4.31,4.75,ɛ,vowel,4.55,4.63,NA,NA,NA
Georgian,georgian,46976,46976_107,მერე,mɛɾɛ,5.16,5.34,ɛ,vowel,5.31,5.34,NA,NA,NA
Georgian,georgian,46976,46976_107,ვჭამეთ,vtʃʼɑmɛtʰ,9,9.48,tʃʼ,consonant,9.06,9.18,NA,NA,NA
Georgian,georgian,46976,46976_107,ვჭამეთ,vtʃʼɑmɛtʰ,9,9.48,m,consonant,9.26,9.33,NA,NA,NA
Georgian,georgian,46976,46976_108,შუაღამეს,ʃuɑɣɑmɛs,2.44,3.14,ɑ,vowel,2.7,2.76,NA,NA,NA
Georgian,georgian,46976,46976_108,შუაღამეს,ʃuɑɣɑmɛs,2.44,3.14,m,consonant,2.93,3.05,NA,NA,NA
Georgian,georgian,46976,46976_108,გავსუქდები,ɡɑvsukʰdɛbi,5.31,6.14,kʰ,consonant,5.73,5.81,NA,NA,NA
Georgian,georgian,46976,46976_126,ვიცი,vitsi,2.72,2.93,v,consonant,2.72,2.78,NA,NA,NA
Georgian,georgian,46976,46976_142,გადარდებს,ɡɑdɑɾdɛbs,1.25,1.74,ɛ,vowel,1.55,1.58,NA,NA,NA
Georgian,georgian,46976,46976_142,მანქანა,mɑnkʰɑnɑ,2.93,3.4,ɑ,vowel,3.32,3.4,NA,NA,NA
Georgian,georgian,46976,46976_172,მინახავს,minɑxɑvs,1.08,1.64,ɑ,vowel,1.54,1.58,NA,NA,NA
Georgian,georgian,46976,46976_49,მნიშვნელობა,mniʃvnɛlɔbɑ,0.55,1.27,v,consonant,0.8,0.84,NA,NA,NA
Georgian,georgian,46976,46976_49,მნიშვნელობა,mniʃvnɛlɔbɑ,0.55,1.27,b,consonant,1.14,1.2,NA,NA,NA
Georgian,georgian,46976,46976_49,ჩემი,tʃɛmi,1.55,1.9,i,vowel,1.85,1.9,NA,NA,NA
Georgian,georgian,46976,46976_62,უნდა,undɑ,0.4,0.57,n,consonant,0.44,0.48,NA,NA,NA
Georgian,georgian,46976,46976_62,ილაპარაკო,ilɑpʼɑɾɑkʼɔ,0.57,1.7,pʼ,consonant,0.82,0.91,NA,NA,NA
Georgian,georgian,46976,46976_86,ისე,isɛ,2.03,2.22,ɛ,vowel,2.17,2.22,NA,NA,NA
Georgian,georgian,46976,46976_92,საღამოს,sɑɣɑmɔs,2.25,2.75,m,consonant,2.48,2.59,NA,NA,NA
Georgian,georgian,47866,47866_100,იმას,imɑs,5.14,5.47,m,consonant,5.21,5.29,NA,NA,NA
Georgian,georgian,47866,47866_102,და,dɑ,2.48,2.73,d,consonant,2.48,2.54,NA,NA,NA
Georgian,georgian,47866,47866_102,ძაან,dzɑliɑn,4.98,5.25,ɑ,vowel,5.03,5.11,NA,NA,NA
Georgian,georgian,47866,47866_105,რანაირად,ɾɑnɑiɾɑd,3.92,4.35,i,vowel,4.23,4.26,NA,NA,NA
Georgian,georgian,47866,47866_115,ბიჭო,bitʃʼɔ,0,0.61,i,vowel,0.05,0.12,NA,NA,NA
Georgian,georgian,47866,47866_123,ძაღლიაო,dzɑɣliɑɔ,0.31,0.77,i,vowel,0.6,0.66,NA,NA,NA
Georgian,georgian,47866,47866_135,დავითს,dɑvitʰs,4.65,4.94,i,vowel,4.85,4.88,NA,NA,NA
Georgian,georgian,47866,47866_14,იმას,imɑs,2.49,2.82,s,consonant,2.76,2.82,NA,NA,NA
Georgian,georgian,47866,47866_166,დაგჭირვებოდა,dɑɡtʃʼiɾvɛbɔdɑ,1.38,2.01,d,consonant,1.38,1.41,NA,NA,NA
Georgian,georgian,47866,47866_166,დაგჭირვებოდა,dɑɡtʃʼiɾvɛbɔdɑ,3.31,4.04,ɾ,consonant,3.61,3.67,NA,NA,NA
Georgian,georgian,47866,47866_180,გადმოვიტანოთ,ɡɑdmɔvitʼɑnɔtʰ,2.02,2.73,d,consonant,2.14,2.18,NA,NA,NA
Georgian,georgian,47866,47866_182,არა,ɑɾɑ,1.07,1.2,ɑ,vowel,1.17,1.2,NA,NA,NA
Georgian,georgian,47866,47866_196,კი,kʼi,3.1,3.19,i,vowel,3.13,3.19,NA,NA,NA
Georgian,georgian,47866,47866_228,მანქანისთვის,mɑnkʰɑnistʰvis,2.88,3.29,n,consonant,3.03,3.06,NA,NA,NA
Georgian,georgian,47866,47866_38,ელაპარაკე,ɛlɑpʼɑɾɑkʼɛ,0.5,1.08,ɑ,vowel,0.95,0.98,NA,NA,NA
Georgian,georgian,47866,47866_40,ბიჭო,bitʃʼɔ,1.26,1.52,tʃʼ,consonant,1.44,1.47,NA,NA,NA
Georgian,georgian,47866,47866_40,მოწერილი,mɔtsʼɛɾili,7.18,7.74,ɾ,consonant,7.46,7.49,NA,NA,NA
Georgian,georgian,47866,47866_60,კაცო,kʼɑtsɔ,1.37,1.78,ɑ,vowel,1.53,1.62,NA,NA,NA
